EMIS Code,SchoolName,Year,Gender,LEVEL,District,Tehsil,UCName,BuildingOwnerShip,TotalLand_Allocated,Year of Estbalishment,Year of Construction,Covered_Area,UnCovered_Area,UnCovered_Area_Premis,Whole Building Needs Reconstruction,No of Class Room Need Reconstruction,No of Other Room Need Reconstruction,No of Class Room Need Repair,No of Other Room Need Repair,HT Office,Science Lab,Staff Room,Library,Hostel Availability,Hostel Capacity,Hostel Rooms,Clerk Room,Play Ground/Area,Play Area,No of Pakka Class Rooms,No. Of Pakka Other Rooms,No. of Kacha Class Rooms,No of Kacha Other Rooms,CCTVCameras,ExaminationHall,Ramp Access at Entrance,Ramp Access in Building,Ramp at Toilet,School Name,School Level,Union Council Name,Desks Two Seater Useable,Desks Two Seater Un-Useable,Desks Two Seater New Required,Desks Three Seater Useable,Desks Three Seater Un-Useable,Desks Three Seater New Required,Desk Benches Useable,Desk Benches Un-Useable,Desk Benches New Required,Student Chairs Useable,Student Chairs Un-Useable,Student Chairs New Required,Tablet Chairs Useable,Tablet Chairs Un-Useable,Tablet Chairs New Required,Jute Tats Useable,Jute Tats Un-Useable,Jute Tats New Required,Fans Useable,Fans Un-Useable,Fans New Required,total_teachers,avg_bps_teachers,qualified_teachers,total_non_teachers,Presentbalance,Fund Recieved from Govt in This Year,is_critical
61197,GGPS SHAMSAI,2024-25,Girls,Primary,MOHMAND,SAFI,SAFI,Govt,,,,,,,,,,,,,,,,,0,0,,,,0,0,0,0,,,,,,GGPS SHAMSAI,Primary,SAFI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0.0,0.0,1
61198,GGPS SAGI FAZLI MULA,2024-25,Girls,Primary,MOHMAND,SAFI,SAFI,Govt,,,,,,,,,,,,,,,,,0,0,,,,0,0,0,0,,,,,,GGPS SAGI FAZLI MULA,Primary,SAFI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0.0,0.0,1
61199,GGPS ALI RAZA,2024-25,Girls,Primary,MOHMAND,EKKA GHUND,EKKA GHUND,Govt,40.0,2020.0,2013.0,10.0,30.0,30.0,No,0.0,0.0,0.0,0.0,No,Not Available,No,Not Available,No,0,0,No,No,Available/NonFunctional,2,0,0,0,No,No,Yes,No,No,GGPS ALI RAZA,Primary,EKKA GHUND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,9,0,0,2.0,13.5,0.0,1.0,0.0,0.0,1
61200,GGHS IMDAD ULLAH,2024-25,Girls,High,MOHMAND,KHWEZAI,KHWEZAI,Govt,50.0,2003.0,2003.0,25.0,25.0,25.0,No,0.0,0.0,0.0,0.0,Yes,Not Available,Yes,Not Available,No,0,0,Yes,No,Not Available,10,14,0,0,No,No,No,No,No,GGHS IMDAD ULLAH,High,KHWEZAI,0,0,0,45,0,0,0,0,0,27,0,0,0,0,0,0,0,0,30,0,0,1.0,15.0,0.0,6.0,0.0,0.0,1
61201,GGPS MIAN JAN BARO KHEL,2024-25,Girls,Primary,MOHMAND,HALIMZAI,HALIMZAI,Govt,20.0,1983.0,1982.0,10.0,,,No,0.0,0.0,2.0,0.0,No,Not Available,No,Not Available,No,0,0,No,No,Not Available,2,0,0,0,No,No,No,Yes,Yes,GGPS MIAN JAN BARO KHEL,Primary,HALIMZAI,0,0,0,0,0,0,0,0,0,0,0,0,11,0,36,6,0,0,0,0,6,2.0,12.0,0.0,1.0,200000.0,0.0,1
61202,GPS HAZRAT JAN,2024-25,Boys,Primary,MOHMAND,HALIMZAI,HALIMZAI,Govt,30.0,1982.0,1987.0,5.0,25.0,25.0,No,0.0,0.0,0.0,0.0,No,Not Available,No,Not Available,No,0,0,No,No,Not Available,2,0,0,0,No,No,Yes,No,No,GPS HAZRAT JAN,Primary,HALIMZAI,0,0,0,0,0,0,0,0,0,0,0,0,15,0,85,8,0,5,6,0,2,2.0,14.0,0.0,1.0,259010.0,0.0,1
61203,GGPS SPINA KHAWRA ( MALAK ZAHOOR DIN ),2024-25,Girls,Primary,MOHMAND,PRANG GHAR,PRANG GHAR,Govt,20.0,2011.0,2007.0,5.0,15.0,15.0,No,0.0,0.0,0.0,0.0,No,Not Available,No,Not Available,No,0,0,No,No,Available/NonFunctional,3,0,0,0,No,No,Yes,No,No,GGPS SPINA KHAWRA ( MALAK ZAHOOR DIN ),Primary,PRANG GHAR,0,0,0,25,0,31,0,0,0,0,0,0,0,0,169,0,0,0,6,0,0,3.0,13.666666666666666,0.0,2.0,0.0,0.0,1
61204,GGPS DEV DHERAI,2024-25,Girls,Primary,MOHMAND,PRANG GHAR,PRANG GHAR,Govt,40.0,1987.0,1987.0,10.0,30.0,30.0,No,0.0,0.0,0.0,0.0,No,Not Available,No,Not Available,No,0,0,No,No,Available/Functional,3,0,0,0,No,No,Yes,No,No,GGPS DEV DHERAI,Primary,PRANG GHAR,0,0,0,23,0,13,0,0,0,0,0,0,0,0,107,0,0,0,7,0,0,3.0,14.0,0.0,1.0,0.0,0.0,1
61205,GGPS KHUSHHAL KORE,2024-25,Girls,Primary,MOHMAND,SAFI,SAFI,Govt,40.0,2007.0,2006.0,5.0,35.0,35.0,No,0.0,0.0,0.0,0.0,No,Not Available,No,Not Available,No,0,0,No,No,Available/Functional,2,0,0,0,No,No,No,Yes,Yes,GGPS KHUSHHAL KORE,Primary,SAFI,0,0,35,0,0,0,0,0,35,0,0,0,0,0,0,2,0,5,0,0,8,2.0,14.5,0.0,2.0,436000.0,0.0,1
61206,GGMS SABZ ALI BARO KHEL,2024-25,Girls,Middle,MOHMAND,HALIMZAI,HALIMZAI,Govt,60.0,1995.0,1994.0,30.0,30.0,30.0,No,0.0,0.0,0.0,0.0,Yes,Not Available,No,Not Available,No,0,0,No,No,Not Available,9,0,0,0,No,Yes,No,Yes,Yes,GGMS SABZ ALI BARO KHEL,Middle,HALIMZAI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,24,0,0,4.0,15.5,0.0,3.0,0.0,0.0,1
61207,GGPS KHAIR JAN,2024-25,Girls,Primary,MOHMAND,SAFI,SAFI,Govt,40.0,2007.0,2006.0,20.0,30.0,30.0,No,0.0,0.0,0.0,0.0,No,Not Available,No,Not Available,No,0,0,No,No,Not Available,8,5,0,0,No,No,No,No,No,GGPS KHAIR JAN,Primary,SAFI,0,0,0,0,0,0,0,0,0,0,0,0,22,0,30,0,0,10,32,0,0,1.0,12.0,0.0,2.0,0.0,0.0,1
61208,GPS DEV DHERAI,2024-25,Boys,Primary,MOHMAND,PRANG GHAR,PRANG GHAR,Govt,40.0,1979.0,1980.0,8.0,32.0,32.0,No,0.0,0.0,3.0,0.0,No,Not Available,No,Not Available,No,0,0,No,No,Available/Functional,3,0,0,0,No,No,No,No,No,GPS DEV DHERAI,Primary,PRANG GHAR,0,0,0,0,0,0,0,0,0,0,0,0,7,0,95,6,0,0,7,4,2,2.0,15.5,0.0,1.0,0.0,0.0,1
61209,GGPS BASHIR ZIARAT MASOOD,2024-25,Girls,Primary,MOHMAND,SAFI,SAFI,Govt,21.0,1994.0,1993.0,7.0,20.0,0.0,No,2.0,0.0,0.0,0.0,No,Not Available,No,Not Available,No,0,0,No,No,Not Available,0,2,0,0,No,No,No,Yes,Yes,GGPS BASHIR ZIARAT MASOOD,Primary,SAFI,0,0,25,0,0,0,0,0,25,0,0,0,5,0,40,2,0,5,0,0,6,1.0,15.0,0.0,2.0,0.0,0.0,1
61210,GGPS KATASAR NO.2,2024-25,Girls,Primary,MOHMAND,HALIMZAI,HALIMZAI,Govt,22.0,1994.0,1993.0,5.0,,,No,0.0,0.0,0.0,0.0,No,Not Available,No,Not Available,No,0,0,No,No,Not Available,2,0,0,0,No,No,No,Yes,Yes,GGPS KATASAR NO.2,Primary,HALIMZAI,0,0,40,0,0,0,0,0,40,0,0,0,0,0,0,4,0,5,6,0,0,2.0,13.5,0.0,2.0,0.0,0.0,1
61211,GGPS RAHIM KORE,2024-25,Girls,Primary,MOHMAND,SAFI,SAFI,Govt,40.0,1992.0,1991.0,20.0,,,No,0.0,0.0,0.0,0.0,Yes,Not Available,No,Not Available,No,0,0,No,No,Not Available,6,2,0,0,No,No,No,Yes,Yes,GGPS RAHIM KORE,Primary,SAFI,0,0,35,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,32,0,0,2.0,13.5,0.0,2.0,0.0,0.0,1
61212,GPS JALAL KORE KUNG NO.1,2024-25,Boys,Primary,MOHMAND,KHWEZAI,KHWEZAI,Govt,35.0,1997.0,1998.0,9.0,26.0,26.0,No,0.0,0.0,2.0,0.0,No,Not Available,No,Not Available,No,0,0,No,No,Available/Functional,4,0,0,0,No,No,No,No,No,GPS JALAL KORE KUNG NO.1,Primary,KHWEZAI,0,0,0,0,0,0,0,0,0,0,0,0,50,0,120,8,0,15,4,1,16,3.0,14.0,0.0,1.0,7874.0,0.0,1
61213,GPS SHANDARA SANA KHEL,2024-25,Boys,Primary,MOHMAND,KHWEZAI,KHWEZAI,Govt,65.0,2001.0,2000.0,8.0,57.0,57.0,Yes,,,,,No,Not Available,No,Not Available,No,0,0,No,No,Available/NonFunctional,0,0,6,0,No,No,No,No,No,GPS SHANDARA SANA KHEL,Primary,KHWEZAI,0,0,0,0,0,0,0,0,0,0,0,0,57,3,0,0,0,0,0,0,12,2.0,12.0,0.0,1.0,28000.0,0.0,1
61214,GPS ZORE KALAI AFLATOON,2024-25,Boys,Primary,MOHMAND,KHWEZAI,KHWEZAI,Govt,40.0,2003.0,2003.0,15.0,,,No,0.0,0.0,0.0,0.0,No,Not Available,No,Not Available,No,0,0,No,No,Available/Functional,6,0,0,0,No,No,No,No,No,GPS ZORE KALAI AFLATOON,Primary,KHWEZAI,0,0,0,0,0,0,0,0,0,0,0,0,60,0,15,0,0,0,6,0,24,2.0,14.5,0.0,1.0,0.0,0.0,1
61215,GPS PRANG GHAR,2024-25,Boys,Primary,MOHMAND,PRANG GHAR,PRANG GHAR,Govt,22.0,1982.0,1981.0,10.0,12.0,12.0,No,0.0,0.0,2.0,0.0,No,Not Available,No,Not Available,No,0,0,No,No,Not Available,5,0,0,0,No,No,No,No,No,GPS PRANG GHAR,Primary,PRANG GHAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,0,0,9,0,6,3.0,14.666666666666666,0.0,1.0,0.0,0.0,1
61216,GGHS KACH KOOL,2024-25,Girls,High,MOHMAND,KHWEZAI,KHWEZAI,Govt,120.0,2006.0,2003.0,40.0,80.0,80.0,No,0.0,0.0,0.0,0.0,Yes,Not Available,Yes,Not Available,No,0,0,Yes,No,Available/Functional,8,15,0,0,No,Yes,No,No,No,GGHS KACH KOOL,High,KHWEZAI,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,4.0,15.25,0.0,5.0,39000.0,0.0,0
61217,GGPS GHANAM SHAH,2024-25,Girls,Primary,MOHMAND,KHWEZAI,KHWEZAI,Govt,,,,,,,,,,,,,,,,,0,0,,,,0,0,0,0,,,,,,GGPS GHANAM SHAH,Primary,KHWEZAI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0.0,0.0,1
61218,GGPS MANSOOR KORE,2024-25,Girls,Primary,MOHMAND,SAFI,SAFI,Govt,40.0,1993.0,1990.0,10.0,50.0,0.0,No,0.0,0.0,0.0,0.0,No,Not Available,No,Not Available,No,0,0,No,No,Not Available,0,6,0,0,No,No,Yes,Yes,Yes,GGPS MANSOOR KORE,Primary,SAFI,0,0,30,0,0,0,0,0,30,0,0,0,0,0,60,0,0,10,35,0,0,1.0,12.0,0.0,2.0,260000.0,0.0,1
61219,GPS KADI NO.7,2024-25,Boys,Primary,MOHMAND,HALIMZAI,HALIMZAI,Govt,20.0,1989.0,1987.0,5.0,15.0,15.0,No,0.0,0.0,2.0,0.0,No,Not Available,No,Not Available,No,0,0,No,No,Available/NonFunctional,2,0,0,0,No,No,No,No,No,GPS KADI NO.7,Primary,HALIMZAI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,5,0,0,6,0,0,2.0,13.5,0.0,1.0,49.0,0.0,1
61220,GGPS ZAHIR SHAH GURBAZ,2024-25,Girls,Primary,MOHMAND,SAFI,SAFI,Shelterless,0.0,1988.0,1987.0,0.0,,,Yes,,,,,No,Not Available,No,Not Available,No,0,0,No,No,Not Available,0,0,0,0,No,No,No,No,No,GGPS ZAHIR SHAH GURBAZ,Primary,SAFI,0,0,15,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,1.0,15.0,0.0,2.0,1400000.0,0.0,1
61221,GGPS BABI KHEL DAWAI KHAN,2024-25,Girls,Primary,MOHMAND,HALIMZAI,HALIMZAI,Govt,20.0,1994.0,1992.0,10.0,,,No,0.0,0.0,0.0,0.0,No,Not Available,No,Not Available,No,0,0,No,No,Not Available,4,0,0,0,No,No,No,Yes,No,GGPS BABI KHEL DAWAI KHAN,Primary,HALIMZAI,0,0,70,0,0,0,0,0,70,21,0,90,0,0,0,1,0,5,20,0,0,2.0,13.5,0.0,2.0,161000.0,0.0,1
61222,GGPS BARA KADI (BADESIA),2024-25,Girls,Primary,MOHMAND,HALIMZAI,HALIMZAI,Govt,20.0,1998.0,1990.0,4.0,13.0,13.0,No,0.0,0.0,0.0,0.0,No,Not Available,No,Not Available,No,0,0,No,No,Not Available,2,2,0,0,No,No,No,No,No,GGPS BARA KADI (BADESIA),Primary,HALIMZAI,0,0,48,0,0,0,0,0,0,0,0,0,32,0,64,0,0,5,0,8,4,3.0,13.666666666666666,0.0,1.0,0.0,0.0,1
61223,GPS AZAD KHAN (BADESIA),2024-25,Boys,Primary,MOHMAND,HALIMZAI,HALIMZAI,Govt,40.0,1964.0,1964.0,20.0,30.0,30.0,No,0.0,0.0,0.0,0.0,No,Not Available,No,Not Available,No,0,0,No,No,Available/Functional,6,1,0,0,No,No,Yes,No,No,GPS AZAD KHAN (BADESIA),Primary,HALIMZAI,30,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,0,0,26,0,0,2.0,14.0,0.0,,2391.0,0.0,0
61224,GGPS GHALLANAI,2024-25,Girls,Primary,MOHMAND,HALIMZAI,HALIMZAI,Govt,40.0,1981.0,1980.0,20.0,20.0,20.0,No,0.0,0.0,0.0,0.0,No,Not Available,No,Not Available,No,0,0,No,No,Available/Functional,5,6,0,0,No,No,No,No,No,GGPS GHALLANAI,Primary,HALIMZAI,100,25,0,50,25,100,50,25,0,50,25,0,8,0,50,0,0,0,20,0,0,3.0,14.0,0.0,3.0,20000.0,0.0,0
61225,GPS KHAZINA MASOOD MIR AGHA JAN,2024-25,Boys,Primary,MOHMAND,SAFI,SAFI,Govt,26.0,1974.0,1975.0,6.0,20.0,20.0,No,0.0,0.0,0.0,0.0,No,Not Available,No,Not Available,No,0,0,No,No,Not Available,2,0,0,0,No,No,Yes,No,No,GPS KHAZINA MASOOD MIR AGHA JAN,Primary,SAFI,0,0,30,0,0,0,0,0,30,0,0,20,0,0,40,4,0,6,10,1,0,2.0,14.5,0.0,1.0,500.0,0.0,1
61226,GPS ALI ZAMAN,2024-25,Boys,Primary,MOHMAND,SAFI,SAFI,Govt,44.0,1976.0,1981.0,5.0,39.0,39.0,No,0.0,0.0,2.0,0.0,No,Not Available,No,Not Available,No,0,0,No,No,Available/NonFunctional,2,0,0,0,No,No,Yes,No,No,GPS ALI ZAMAN,Primary,SAFI,0,0,40,0,0,0,0,0,40,0,0,0,40,0,40,0,0,0,1,0,10,2.0,13.5,0.0,1.0,934.0,0.0,1
61227,GGPS YAR JAN KALAI,2024-25,Girls,Primary,MOHMAND,HALIMZAI,HALIMZAI,Govt,45.0,1987.0,1986.0,20.0,20.0,0.0,No,0.0,0.0,0.0,0.0,No,Not Available,No,Not Available,No,0,0,No,No,Available/Functional,4,0,0,0,No,No,Yes,Yes,Yes,GGPS YAR JAN KALAI,Primary,HALIMZAI,0,0,80,0,0,0,0,0,80,0,0,0,16,0,150,1,2,5,0,4,12,2.0,13.5,0.0,2.0,0.0,0.0,1
61228,GPS ASLAM KORE BARO KHEL,2024-25,Boys,Primary,MOHMAND,HALIMZAI,HALIMZAI,Govt,26.0,1990.0,1988.0,5.0,21.0,21.0,No,0.0,0.0,2.0,0.0,No,Not Available,No,Not Available,No,0,0,No,No,Available/Functional,2,0,0,0,No,No,No,No,No,GPS ASLAM KORE BARO KHEL,Primary,HALIMZAI,0,0,0,0,0,0,0,0,0,0,0,0,24,0,26,0,0,0,0,0,8,2.0,14.0,0.0,1.0,258532.0,0.0,1
61229,GPS MALIK BAD SHAH MASOOD,2024-25,Boys,Primary,MOHMAND,SAFI,SAFI,Govt,26.0,1989.0,1989.0,5.0,21.0,21.0,No,0.0,0.0,0.0,0.0,No,Not Available,No,Not Available,No,0,0,No,No,Not Available,2,0,0,0,No,No,Yes,No,No,GPS MALIK BAD SHAH MASOOD,Primary,SAFI,0,0,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,4,1.0,15.0,0.0,1.0,2305.0,0.0,1
61230,GPS PRIKARAI Ambar,2024-25,Boys,Primary,MOHMAND,AMBAR,AMBAR,Govt,41.0,2002.0,2002.0,8.0,33.0,33.0,No,0.0,0.0,0.0,0.0,No,Not Available,No,Not Available,No,0,0,No,No,Available/Functional,3,0,0,0,No,No,No,No,No,GPS PRIKARAI Ambar,Primary,AMBAR,0,0,110,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,5,0,6,2.0,14.5,0.0,1.0,618.0,0.0,1
61231,FCS BUKARA SHAH,2024-25,Girls,Primary,MOHMAND,SAFI,SAFI,Govt,,,,,,,Yes,,,,,,,,,,0,0,,,,0,0,0,0,,,,,,FCS BUKARA SHAH,Primary,SAFI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0.0,0.0,1
61232,GGPS SHEIKH BABA FAZLI AKBAR,2024-25,Girls,Primary,MOHMAND,AMBAR,AMBAR,Govt,,,,,,,,,,,,,,,,,0,0,,,,0,0,0,0,,,,,,GGPS SHEIKH BABA FAZLI AKBAR,Primary,AMBAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0.0,0.0,1
61233,GGPS SHEIKH BABA SADOL,2024-25,Girls,Primary,MOHMAND,SAFI,SAFI,Govt,,,,,,,,,,,,,,,,,0,0,,,,0,0,0,0,,,,,,GGPS SHEIKH BABA SADOL,Primary,SAFI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0.0,0.0,1
61234,GGPS KARIR LAL MUHAMMAD,2024-25,Girls,Primary,MOHMAND,SAFI,SAFI,Govt,40.0,2004.0,2003.0,5.0,,,No,0.0,0.0,0.0,0.0,No,Not Available,No,Not Available,No,0,0,No,No,Not Available,2,0,0,0,No,No,No,Yes,Yes,GGPS KARIR LAL MUHAMMAD,Primary,SAFI,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,0,0,6,1.0,12.0,0.0,2.0,0.0,0.0,1
66012,GMS YOUSAF BABA,2024-25,Boys,Middle,MOHMAND,PRANG GHAR,PRANG GHAR,Govt,81.0,2020.0,2010.0,10.0,71.0,71.0,No,0.0,0.0,0.0,0.0,Yes,Not Available,No,Not Available,No,0,0,No,No,Not Available,3,1,0,0,No,No,No,No,No,GMS YOUSAF BABA,Middle,PRANG GHAR,33,4,0,0,0,0,0,0,0,0,0,0,26,25,0,0,0,0,0,9,10,4.0,15.25,0.0,2.0,1832.0,0.0,1
66013,GMS TAJ MUHAMMAD HALIMZAI,2024-25,Boys,Middle,MOHMAND,HALIMZAI,HALIMZAI,Govt,60.0,2020.0,2011.0,10.0,50.0,50.0,No,0.0,0.0,0.0,0.0,No,Not Available,No,Not Available,No,0,0,No,Yes,Not Available,3,1,0,0,No,No,No,No,No,GMS TAJ MUHAMMAD HALIMZAI,Middle,HALIMZAI,14,0,25,0,0,0,2,0,25,0,0,0,33,0,50,0,0,0,15,0,6,6.0,15.166666666666666,0.0,2.0,569.0,0.0,1
66014,GMS FAIZ ABAD AMBAR,2024-25,Boys,Middle,MOHMAND,AMBAR,AMBAR,Govt,36.0,2020.0,2012.0,11.0,25.0,25.0,No,0.0,0.0,0.0,0.0,Yes,Not Available,No,Not Available,No,0,0,No,No,Not Available,3,1,0,0,No,No,Yes,No,No,GMS FAIZ ABAD AMBAR,Middle,AMBAR,0,0,0,0,0,0,0,0,0,0,0,0,25,5,105,0,0,0,0,0,10,4.0,15.0,0.0,2.0,1000.0,0.0,1
66015,GMS DARA GANDHAB,2024-25,Boys,Middle,MOHMAND,HALIMZAI,HALIMZAI,Govt,70.0,2020.0,2013.0,12.0,58.0,58.0,No,0.0,0.0,0.0,0.0,No,Not Available,No,Not Available,No,0,0,No,Yes,Available/NonFunctional,3,1,0,0,No,No,Yes,Yes,No,GMS DARA GANDHAB,Middle,HALIMZAI,0,0,0,0,0,0,0,0,0,0,0,0,35,0,10,0,0,0,2,10,6,5.0,15.2,0.0,2.0,0.0,0.0,1
66016,GMS KARKANA UMER KHEL,2024-25,Boys,Middle,MOHMAND,PRANG GHAR,PRANG GHAR,Govt,80.0,2020.0,2011.0,16.0,64.0,64.0,No,0.0,0.0,0.0,0.0,Yes,Not Available,No,Not Available,No,0,0,No,No,Not Available,4,1,0,0,No,No,No,No,No,GMS KARKANA UMER KHEL,Middle,PRANG GHAR,19,21,0,0,0,0,19,17,0,0,0,0,26,7,20,0,0,0,15,11,10,6.0,15.166666666666666,0.0,3.0,0.0,0.0,1
66017,GMS OLAY SHAH AMBAR,2024-25,Boys,Middle,MOHMAND,AMBAR,AMBAR,Govt,60.0,2020.0,2013.0,15.0,45.0,45.0,No,0.0,0.0,0.0,0.0,Yes,Not Available,No,Not Available,No,0,0,No,No,Not Available,3,1,0,0,No,No,No,No,No,GMS OLAY SHAH AMBAR,Middle,AMBAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,10,4,0,3.0,15.0,0.0,2.0,500.0,0.0,1
66018,GMS SAID KHAN KOR NO. 3,2024-25,Boys,Middle,MOHMAND,SAFI,SAFI,Govt,94.0,2020.0,2013.0,13.0,81.0,81.0,No,0.0,0.0,0.0,0.0,Yes,Not Available,No,Not Available,No,0,0,No,No,Not Available,4,1,0,0,No,No,Yes,No,No,GMS SAID KHAN KOR NO. 3,Middle,SAFI,0,0,0,7,1,8,0,0,0,0,0,0,70,5,0,0,0,0,0,18,2,4.0,15.0,0.0,2.0,500.0,0.0,1
66019,GMS BUSHA KHEL,2024-25,Boys,Middle,MOHMAND,HALIMZAI,HALIMZAI,Govt,33.0,2020.0,2012.0,12.0,21.0,21.0,No,0.0,0.0,0.0,0.0,No,Not Available,No,Not Available,No,0,0,No,Yes,Not Available,3,2,0,0,No,No,No,No,No,GMS BUSHA KHEL,Middle,HALIMZAI,34,0,0,0,0,0,23,12,10,0,0,0,48,2,10,0,0,0,10,0,1,3.0,15.333333333333334,0.0,2.0,0.0,0.0,1
66020,GMS Ajmal Tamanzi,2024-25,Boys,Middle,MOHMAND,PANDIALI,PANDIALI,Govt,60.0,2020.0,2008.0,15.0,45.0,45.0,No,0.0,0.0,0.0,0.0,Yes,Not Available,No,Not Available,No,0,0,No,No,Not Available,3,1,0,0,No,No,Yes,No,No,GMS Ajmal Tamanzi,Middle,PANDIALI,0,0,60,0,0,0,0,0,0,0,0,0,40,1,80,0,0,0,10,0,5,4.0,15.0,0.0,2.0,0.0,0.0,1
66021,GMS YAKH DHAND MALIK ZARGER TAMANZAI,2024-25,Boys,Middle,MOHMAND,PANDIALI,PANDIALI,Govt,60.0,2020.0,2012.0,13.0,0.0,0.0,No,0.0,0.0,0.0,0.0,Yes,Not Available,No,Not Available,No,0,0,No,No,Not Available,3,1,0,0,No,No,Yes,No,No,GMS YAKH DHAND MALIK ZARGER TAMANZAI,Middle,PANDIALI,0,0,30,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,13,0,0,3.0,15.333333333333334,0.0,2.0,0.0,0.0,1
66022,GMS MALAK TAJMER DANISHKOOL NO. 4,2024-25,Boys,Middle,MOHMAND,PANDIALI,PANDIALI,Govt,40.0,2020.0,2009.0,10.0,30.0,30.0,No,0.0,0.0,0.0,0.0,No,Not Available,No,Not Available,No,0,0,No,No,Not Available,3,1,0,0,No,No,Yes,No,No,GMS MALAK TAJMER DANISHKOOL NO. 4,Middle,PANDIALI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,9,9,3.0,15.333333333333334,0.0,2.0,0.0,0.0,1
66023,GGMS KHATKI SHARIF,2024-25,Girls,Middle,MOHMAND,EKKA GHUND,EKKA GHUND,Govt,20.0,2020.0,2012.0,20.0,10.0,10.0,No,0.0,0.0,0.0,0.0,Yes,Not Available,No,Not Available,No,0,0,No,Yes,Not Available,4,1,0,0,No,No,Yes,No,No,GGMS KHATKI SHARIF,Middle,EKKA GHUND,4,0,11,0,0,0,4,0,0,0,0,0,16,0,5,0,0,0,25,0,0,4.0,15.25,0.0,2.0,0.0,0.0,1
66024,GGMS KATAR WALI BAIG,2024-25,Girls,Middle,MOHMAND,HALIMZAI,HALIMZAI,Govt,80.0,2018.0,2008.0,20.0,,,No,0.0,0.0,0.0,0.0,Yes,Not Available,No,Not Available,No,0,0,No,Yes,Not Available,4,2,0,0,No,No,Yes,Yes,Yes,GGMS KATAR WALI BAIG,Middle,HALIMZAI,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,25,0,0,2.0,15.5,0.0,2.0,0.0,0.0,1
66025,GGMS SPEENA KHAWRA ZAHOOR,2024-25,Girls,Middle,MOHMAND,PRANG GHAR,PRANG GHAR,Govt,57.0,2020.0,2012.0,17.0,40.0,40.0,No,0.0,0.0,0.0,0.0,Yes,Not Available,No,Not Available,No,0,0,No,Yes,Available/NonFunctional,3,2,0,0,No,No,Yes,Yes,No,GGMS SPEENA KHAWRA ZAHOOR,Middle,PRANG GHAR,32,4,0,0,0,0,26,0,0,0,0,0,53,6,0,0,0,0,16,0,0,6.0,15.333333333333334,0.0,1.0,0.0,0.0,1
66026,GGMS SRA SHAH GULAB JAN,2024-25,Girls,Middle,MOHMAND,PANDIALI,PANDIALI,Govt,40.0,2020.0,2009.0,20.0,,,No,0.0,2.0,0.0,0.0,Yes,Not Available,No,Not Available,No,0,0,No,No,Not Available,4,3,0,0,No,No,No,No,No,GGMS SRA SHAH GULAB JAN,Middle,PANDIALI,30,0,0,35,0,0,0,0,0,0,0,0,25,0,20,0,0,0,21,0,0,4.0,15.25,0.0,2.0,0.0,0.0,1
66027,GGMS SUR BRIDGE,2024-25,Girls,Middle,MOHMAND,EKKA GHUND,EKKA GHUND,Govt,40.0,2012.0,2012.0,20.0,20.0,20.0,No,0.0,0.0,0.0,0.0,Yes,Not Available,No,Not Available,No,0,0,No,Yes,Not Available,3,1,0,0,No,No,Yes,No,No,GGMS SUR BRIDGE,Middle,EKKA GHUND,0,0,0,0,0,0,0,0,0,0,0,0,12,0,51,0,0,0,7,0,3,5.0,15.2,0.0,2.0,0.0,0.0,1
66028,GGMS PALO JOUR ABDUR REHMAN PRANG GHAR,2024-25,Girls,Middle,MOHMAND,PRANG GHAR,PRANG GHAR,Govt,80.0,2020.0,2014.0,10.0,70.0,70.0,No,0.0,0.0,0.0,0.0,No,Not Available,No,Not Available,No,0,0,No,Yes,Not Available,3,1,0,0,No,No,Yes,No,No,GGMS PALO JOUR ABDUR REHMAN PRANG GHAR,Middle,PRANG GHAR,0,0,0,0,0,0,0,0,0,0,0,0,37,11,0,0,0,0,0,17,0,6.0,15.333333333333334,0.0,2.0,0.0,0.0,1
